1,0.00046422999999862213
2,0.0002208279999997842
3,0.00022011399999932735
4,0.00022004200000047547
5,0.00022041000000072586
6,0.00022082000000089863
7,0.00022013800000131312
8,0.00022001600000010058
9,0.00022048399999974322
10,0.0002206619999984838
11,0.0002200640000005194
12,0.00022005599999985748
13,0.00022049200000040514
14,0.00022071999999973002
15,0.00022001999999865518
16,0.00021991400000054284
17,0.00022038400000035097
18,0.00022067599999964216
19,0.00022011200000093822
20,0.00022007199999940497
21,0.0002203920000010129
22,0.00022068400000030408
23,0.0002200380000001445
24,0.00022008200000023237
25,0.00022044800000031728
26,0.00022060999999951036
27,0.0002201300000006512
28,0.00021994000000091773
29,0.00022040799999878402
30,0.00022061799999839593
31,0.000220053999999692
32,0.000219897999999219
33,0.00022041599999944594
34,0.0002206420000003817
35,0.0002201940000006175
36,0.00021990599999988092
37,0.00022042400000010787
38,0.00022056799999958798
39,0.00022008600000056333
40,0.00021991200000037736
41,0.0002204320000007698
42,0.00022060800000112124
43,0.0002200439999988646
44,0.00021996999999984723
45,0.00022032200000055013
46,0.0002206160000000068
47,0.00022010200000011082
48,0.00021992799999992485
49,0.00022038799999890557
50,0.00022074000000138483
51,0.00022005800000002296
52,0.00021993599999881042
53,0.00022038800000068193
54,0.0002207480000002704
55,0.00022011800000143467
56,0.00021994600000141418
57,0.0002204720000005267
58,0.00022069199999918965
59,0.00022012600000032023
60,0.00021988600000000247
61,0.0002204720000005267
62,0.0002206979999996861
63,0.00022008400000039785
64,0.0002198440000000801
65,0.00022036399999869616
66,0.0002206559999997637
67,0.00022017600000090454
68,0.00021990199999954996
69,0.0002204199999997769
70,0.00022071400000100994
71,0.0002201499999987533
72,0.00022005999999841208
73,0.0002205120000002836
74,0.0002206059999991794
75,0.00022019000000028655
76,0.0002199180000008738
77,0.00022043600000110075
78,0.00022061400000161768
79,0.0002199980000003876
80,0.00022000799999943865
81,0.00022047799999924678
82,0.00022062000000033777
83,0.00022012400000015475
84,0.00021988600000000247
85,0.00022033800000009762
86,0.00022062999999938882
87,0.00022001600000010058
88,0.00021997600000034367
89,0.00022041200000089134
90,0.00022063800000005074
91,0.00022013999999970224
92,0.00021998399999922924
93,0.0002205019999994562
94,0.0002207119999990681
95,0.00022014800000036416
96,0.00022004200000047547
97,0.00022042800000043883
98,0.00022072000000150638
99,0.00022004000000031
100,0.00022055799999876058
101,0.00022045200000064824
102,0.00022066200000026015
103,0.00022009599999961438
104,0.00021994000000091773
105,0.00022041000000072586
106,0.00022070200000001705
107,0.0002201040000002763
108,0.000219897999999219
109,0.00022041599999944594
110,0.00022071000000067897
111,0.0002200640000005194
112,0.00021990599999988092
113,0.00022034199999865223
114,0.00022077000000031433
115,0.00022007199999940497
116,0.00021991600000070832
117,0.00022048399999974322
118,0.00022072800000039194
119,0.0002200800000000669
120,0.00021997399999840184
121,0.00022049200000040514
122,0.00022058599999930095
